n,seed,alpha,method,obj,runtime,n_cuts,status,mip_gap,n_callbacks,callback_time,n_iterations,heur_runtime,heur_value,heur_status,heur_pool_size,solver_runtime,coalitions,n_coalitions,avg_coalition_size,css_feasible,n_lifted_added,n_basic_added,n_value_evals,heur_phase1_time,heur_phase2_time,heur_core_checks,heur_core_feasible,heur_coalitions,heur_payoffs,payoffs,timestamp
10,52,1.0,lazy_McC,7564.000000862495,9.217,257,optimal,3.5254601287967033e-05,47,1.0493707656860352,,,,,,,"[(3, 4, 7, 8), (0, 1, 2, 5, 6, 9)]",2,5.0,True,257,0,336,,,,,,,"{""0"": 883.0, ""1"": 854.0, ""2"": 607.0, ""3"": 740.0, ""4"": 685.0, ""5"": 818.0, ""6"": 690.0, ""7"": 765.0, ""8"": 749.0, ""9"": 773.0}",07-24 16:04:09
10,52,1.0,lazy_DL,7564.0,22.161,446,optimal,8.538251366104186e-05,82,1.8980834484100342,,,,,,,"[(2, 5, 6), (0, 1, 3, 4, 7, 8, 9)]",2,5.0,True,446,0,603,,,,,,,"{""0"": 883.0, ""1"": 861.5, ""2"": 598.0, ""3"": 740.5, ""4"": 691.5, ""5"": 797.0, ""6"": 710.0, ""7"": 765.0, ""8"": 745.5, ""9"": 772.0}",07-24 16:04:18
10,52,1.0,lazy_MIP_McC,7564.0,9.399,257,optimal,9.915388683236383e-05,45,1.4430594444274902,,,,,,,"[(1, 3, 4, 8), (0, 2, 5, 6, 7, 9)]",2,5.0,True,257,0,301,,,,,,,"{""0"": 887.0, ""1"": 858.0, ""2"": 599.0, ""3"": 754.0, ""4"": 695.0, ""5"": 817.0, ""6"": 689.0, ""7"": 759.0, ""8"": 732.0, ""9"": 774.0}",07-24 16:04:41
10,52,1.0,lazy_MIP_DL,7564.0,14.95,471,optimal,0.0,53,2.966508388519287,,,,,,,"[(2, 5, 6), (0, 1, 3, 4, 7, 8, 9)]",2,5.0,True,471,0,756,,,,,,,"{""0"": 883.0, ""1"": 862.0, ""2"": 615.0, ""3"": 740.0, ""4"": 694.0, ""5"": 840.0, ""6"": 650.0, ""7"": 763.0, ""8"": 746.0, ""9"": 771.0}",07-24 16:04:50
10,52,1.0,lazy_MIP_basic_McC,7564.0,10.252,300,optimal,0.0,80,1.3604352474212646,,,,,,,"[(1, 3, 4, 8), (0, 2, 5, 6, 7, 9)]",2,5.0,True,0,300,285,,,,,,,"{""0"": 883.0, ""1"": 846.0, ""2"": 605.0, ""3"": 756.0, ""4"": 694.0, ""5"": 815.0, ""6"": 689.0, ""7"": 763.0, ""8"": 743.0, ""9"": 770.0}",07-24 16:05:05
12,54,0.5,OCS_McC,8244.0,14.46,0,optimal,0.0,,,,,,,,,"[(0, 7), (1, 6), (2, 9), (3, 5), (4, 8), (10, 11)]",6,2.0,,,,,,,,,,,"{""0"": 1312.0, ""1"": 1331.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 1284.0, ""6"": 0.0, ""7"": 0.0, ""8"": 1447.0, ""9"": 1370.0, ""10"": 0.0, ""11"": 1500.0}",07-24 16:05:21
12,54,0.5,OCS_DL,8244.0,11.525,0,optimal,1.9013346888329546e-05,,,,,,,,,"[(0, 7), (1, 6), (2, 9), (3, 5), (4, 8), (10, 11)]",6,2.0,,,,,,,,,,,"{""0"": 1312.0, ""1"": 1331.0, ""2"": 0.0, ""3"": 1284.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 1447.0, ""9"": 1370.0, ""10"": 0.0, ""11"": 1500.0}",07-24 16:05:36
12,54,0.5,enum_McC,8244.0,28.971,8,optimal,,,,3,,,,,,"[(0, 7), (1, 6), (2, 9), (3, 5), (4, 8), (10, 11)]",6,2.0,True,,,12,,,,,,,"{""0"": 631.0, ""1"": 778.0, ""2"": 643.0, ""3"": 661.0, ""4"": 637.0, ""5"": 623.0, ""6"": 553.0, ""7"": 681.0, ""8"": 810.0, ""9"": 727.0, ""10"": 702.0, ""11"": 798.0}",07-24 16:05:47
12,54,0.5,enum_DL,8244.0,16.627,6,optimal,,,,2,,,,,,"[(0, 7), (1, 6), (2, 9), (3, 5), (4, 8), (10, 11)]",6,2.0,True,,,12,,,,,,,"{""0"": 642.0, ""1"": 814.0, ""2"": 643.0, ""3"": 683.0, ""4"": 637.0, ""5"": 601.0, ""6"": 517.0, ""7"": 670.0, ""8"": 810.0, ""9"": 727.0, ""10"": 702.0, ""11"": 798.0}",07-24 16:06:16
12,54,0.5,lazy_McC,8244.0,18.056,90,optimal,0.0,33,0.08092093467712402,,,,,,,"[(0, 7), (1, 6), (2, 9), (3, 5), (4, 8), (10, 11)]",6,2.0,True,71,19,61,,,,,,,"{""0"": 642.0, ""1"": 778.0, ""2"": 643.0, ""3"": 683.0, ""4"": 688.0, ""5"": 601.0, ""6"": 553.0, ""7"": 670.0, ""8"": 759.0, ""9"": 727.0, ""10"": 702.0, ""11"": 798.0}",07-24 16:06:33
12,54,0.5,lazy_DL,8244.000002875013,72.685,298,optimal,0.0,33,0.5370278358459473,,,,,,,"[(0, 7), (1, 6), (2, 9), (3, 5), (4, 8), (10, 11)]",6,2.0,True,137,161,272,,,,,,,"{""0"": 642.0, ""1"": 778.0, ""2"": 643.0, ""3"": 683.0, ""4"": 688.0, ""5"": 601.0, ""6"": 553.0, ""7"": 670.0, ""8"": 759.0, ""9"": 727.0, ""10"": 702.0, ""11"": 798.0}",07-24 16:06:51
12,54,0.5,lazy_MIP_McC,8244.0,18.868,91,optimal,0.0,33,0.16019153594970703,,,,,,,"[(0, 7), (1, 6), (2, 9), (3, 5), (4, 8), (10, 11)]",6,2.0,True,71,20,62,,,,,,,"{""0"": 642.0, ""1"": 778.0, ""2"": 643.0, ""3"": 683.0, ""4"": 688.0, ""5"": 601.0, ""6"": 553.0, ""7"": 670.0, ""8"": 759.0, ""9"": 727.0, ""10"": 702.0, ""11"": 798.0}",07-24 16:08:04
12,54,0.5,lazy_MIP_DL,8244.000002875013,73.632,299,optimal,0.0,33,0.5886745452880859,,,,,,,"[(0, 7), (1, 6), (2, 9), (3, 5), (4, 8), (10, 11)]",6,2.0,True,137,162,273,,,,,,,"{""0"": 642.0, ""1"": 778.0, ""2"": 643.0, ""3"": 683.0, ""4"": 688.0, ""5"": 601.0, ""6"": 553.0, ""7"": 670.0, ""8"": 759.0, ""9"": 727.0, ""10"": 702.0, ""11"": 798.0}",07-24 16:08:23
12,54,0.5,lazy_MIP_basic_McC,8244.0,19.298,118,optimal,0.0,25,0.3099687099456787,,,,,,,"[(0, 7), (1, 6), (2, 9), (3, 5), (4, 8), (10, 11)]",6,2.0,True,0,118,117,,,,,,,"{""0"": 631.0, ""1"": 814.0, ""2"": 643.0, ""3"": 661.0, ""4"": 688.0, ""5"": 623.0, ""6"": 517.0, ""7"": 681.0, ""8"": 759.0, ""9"": 727.0, ""10"": 702.0, ""11"": 798.0}",07-24 16:09:37
12,54,1.0,OCS_McC,8325.0,1.06,0,optimal,9.609609609076476e-05,,,,,,,,,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)]",1,12.0,,,,,,,,,,,"{""0"": 8325.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0}",07-24 16:10:19
12,54,1.0,OCS_DL,8325.00000085,3.436,0,optimal,0.0,,,,,,,,,"[(8, 9), (0, 1, 2, 3, 4, 5, 6, 7, 10, 11)]",2,6.0,,,,,,,,,,,"{""0"": 6812.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 1513.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0}",07-24 16:10:20
12,54,1.0,enum_McC,8325.000004722222,756.179,3004,optimal,,,,12,,,,,,"[(0, 3, 5, 9), (1, 2, 4, 6, 7, 8, 10, 11)]",2,6.0,True,,,4094,,,,,,,"{""0"": 641.0, ""1"": 812.0, ""2"": 669.0, ""3"": 676.0, ""4"": 654.0, ""5"": 626.0, ""6"": 549.0, ""7"": 677.0, ""8"": 805.0, ""9"": 700.0, ""10"": 707.0, ""11"": 809.0}",07-24 16:10:24
12,54,1.0,enum_DL,8325.0,407.899,2586,optimal,,,,7,,,,,,"[(0, 5, 7, 9, 11), (1, 2, 3, 4, 6, 8, 10)]",2,6.0,True,,,4094,,,,,,,"{""0"": 641.0, ""1"": 816.0, ""2"": 667.5, ""3"": 676.5, ""4"": 649.0, ""5"": 626.0, ""6"": 544.5, ""7"": 673.0, ""8"": 812.0, ""9"": 711.0, ""10"": 703.5, ""11"": 805.0}",07-24 16:23:00
12,54,1.0,lazy_McC,8325.0,77.105,1347,optimal,9.342676009337821e-05,105,7.47702169418335,,,,,,,"[(0, 4, 7, 8, 10), (1, 2, 3, 5, 6, 9, 11)]",2,6.0,True,1347,0,2415,,,,,,,"{""0"": 638.0, ""1"": 811.0, ""2"": 668.0, ""3"": 667.0, ""4"": 658.0, ""5"": 626.0, ""6"": 550.0, ""7"": 678.0, ""8"": 801.0, ""9"": 711.0, ""10"": 710.0, ""11"": 807.0}",07-24 16:29:48
12,54,1.0,lazy_DL,8325.000004666666,217.895,987,optimal,1.781725724699535e-05,54,3.3120343685150146,,,,,,,"[(1, 5, 6, 8, 11), (0, 2, 3, 4, 7, 9, 10)]",2,6.0,True,987,0,1330,,,,,,,"{""0"": 641.0, ""1"": 795.0, ""2"": 666.0, ""3"": 670.0, ""4"": 655.0, ""5"": 631.0, ""6"": 561.0, ""7"": 680.0, ""8"": 801.0, ""9"": 707.0, ""10"": 710.0, ""11"": 808.0}",07-24 16:31:05
12,54,1.0,lazy_MIP_McC,8325.0,75.169,1348,optimal,9.07574240907477e-05,105,7.7632739543914795,,,,,,,"[(0, 4, 7, 8, 10), (1, 2, 3, 5, 6, 9, 11)]",2,6.0,True,1348,0,2417,,,,,,,"{""0"": 638.0, ""1"": 811.0, ""2"": 668.0, ""3"": 667.0, ""4"": 658.0, ""5"": 626.0, ""6"": 550.0, ""7"": 678.0, ""8"": 801.0, ""9"": 711.0, ""10"": 710.0, ""11"": 807.0}",07-24 16:34:44
12,54,1.0,lazy_MIP_DL,8325.000004666666,216.854,988,optimal,1.781725724699535e-05,54,3.853590488433838,,,,,,,"[(1, 5, 6, 8, 11), (0, 2, 3, 4, 7, 9, 10)]",2,6.0,True,988,0,1331,,,,,,,"{""0"": 641.0, ""1"": 795.0, ""2"": 666.0, ""3"": 670.0, ""4"": 655.0, ""5"": 631.0, ""6"": 561.0, ""7"": 680.0, ""8"": 801.0, ""9"": 707.0, ""10"": 710.0, ""11"": 808.0}",07-24 16:35:59
12,54,1.0,lazy_MIP_basic_McC,8325.0,82.419,1003,optimal,6.43571296356501e-05,48,4.747833728790283,,,,,,,"[(2, 5, 10, 11), (0, 1, 3, 4, 6, 7, 8, 9)]",2,6.0,True,0,1003,1569,,,,,,,"{""0"": 638.5, ""1"": 807.0, ""2"": 667.0, ""3"": 669.5, ""4"": 656.0, ""5"": 612.0, ""6"": 554.0, ""7"": 679.5, ""8"": 804.5, ""9"": 711.0, ""10"": 717.0, ""11"": 809.0}",07-24 16:39:36
14,56,0.5,OCS_McC,8855.0,56.777,0,optimal,4.0452733508969606e-05,,,,,,,,,"[(4,), (0, 8), (6, 7), (12, 13), (1, 10, 11), (2, 3, 5, 9)]",6,2.33,,,,,,,,,,,"{""0"": 1133.0, ""1"": 1763.0, ""2"": 0.0, ""3"": 0.0, ""4"": 679.0, ""5"": 2621.0, ""6"": 1252.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0, ""12"": 1407.0, ""13"": 0.0}",07-24 16:43:46
14,56,0.5,OCS_DL,8855.0,42.683,0,optimal,0.0,,,,,,,,,"[(4,), (0, 8), (6, 7), (12, 13), (1, 10, 11), (2, 3, 5, 9)]",6,2.33,,,,,,,,,,,"{""0"": 0.0, ""1"": 1763.0, ""2"": 2621.0, ""3"": 0.0, ""4"": 679.0, ""5"": 0.0, ""6"": 0.0, ""7"": 1252.0, ""8"": 1133.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0, ""12"": 0.0, ""13"": 1407.0}",07-24 16:44:43
14,56,0.5,enum_McC,8855.0,187.702,23,optimal,,,,4,,,,,,"[(4,), (0, 8), (6, 7), (12, 13), (1, 10, 11), (2, 3, 5, 9)]",6,2.33,True,,,27,,,,,,,"{""0"": 606.0, ""1"": 537.0, ""2"": 688.0, ""3"": 690.0, ""4"": 679.0, ""5"": 421.0, ""6"": 625.0, ""7"": 627.0, ""8"": 527.0, ""9"": 822.0, ""10"": 738.0, ""11"": 488.0, ""12"": 647.0, ""13"": 760.0}",07-24 16:45:26
14,56,0.5,enum_DL,8855.0,230.669,23,optimal,,,,4,,,,,,"[(4,), (0, 8), (6, 7), (12, 13), (1, 10, 11), (2, 3, 5, 9)]",6,2.33,True,,,27,,,,,,,"{""0"": 657.0, ""1"": 537.0, ""2"": 683.0, ""3"": 695.0, ""4"": 679.0, ""5"": 403.0, ""6"": 632.0, ""7"": 620.0, ""8"": 476.0, ""9"": 840.0, ""10"": 738.0, ""11"": 488.0, ""12"": 659.0, ""13"": 748.0}",07-24 16:48:34
14,56,0.5,lazy_McC,8855.0,149.902,615,optimal,0.0,46,1.5581414699554443,,,,,,,"[(4,), (0, 8), (6, 7), (12, 13), (1, 10, 11), (2, 3, 5, 9)]",6,2.33,True,264,351,621,,,,,,,"{""0"": 606.0, ""1"": 536.0, ""2"": 693.0, ""3"": 685.0, ""4"": 679.0, ""5"": 413.0, ""6"": 625.0, ""7"": 627.0, ""8"": 527.0, ""9"": 830.0, ""10"": 738.0, ""11"": 489.0, ""12"": 659.0, ""13"": 748.0}",07-24 16:52:25
14,56,0.5,lazy_DL,8855.0,100.543,147,optimal,0.0,46,0.4571380615234375,,,,,,,"[(4,), (0, 8), (6, 7), (12, 13), (1, 10, 11), (2, 3, 5, 9)]",6,2.33,True,111,36,105,,,,,,,"{""0"": 657.0, ""1"": 536.0, ""2"": 679.0, ""3"": 699.0, ""4"": 679.0, ""5"": 407.0, ""6"": 625.0, ""7"": 627.0, ""8"": 476.0, ""9"": 836.0, ""10"": 738.0, ""11"": 489.0, ""12"": 647.0, ""13"": 760.0}",07-24 16:54:55
14,56,0.5,lazy_MIP_McC,8855.0,147.105,616,optimal,0.0,46,1.9015789031982422,,,,,,,"[(4,), (0, 8), (6, 7), (12, 13), (1, 10, 11), (2, 3, 5, 9)]",6,2.33,True,264,352,622,,,,,,,"{""0"": 606.0, ""1"": 536.0, ""2"": 693.0, ""3"": 685.0, ""4"": 679.0, ""5"": 413.0, ""6"": 625.0, ""7"": 627.0, ""8"": 527.0, ""9"": 830.0, ""10"": 738.0, ""11"": 489.0, ""12"": 659.0, ""13"": 748.0}",07-24 16:56:36
14,56,0.5,lazy_MIP_DL,8855.0,99.219,148,optimal,0.0,46,0.5632214546203613,,,,,,,"[(4,), (0, 8), (6, 7), (12, 13), (1, 10, 11), (2, 3, 5, 9)]",6,2.33,True,111,37,106,,,,,,,"{""0"": 657.0, ""1"": 536.0, ""2"": 679.0, ""3"": 699.0, ""4"": 679.0, ""5"": 407.0, ""6"": 625.0, ""7"": 627.0, ""8"": 476.0, ""9"": 836.0, ""10"": 738.0, ""11"": 489.0, ""12"": 647.0, ""13"": 760.0}",07-24 16:59:03
14,56,0.5,lazy_MIP_basic_McC,8855.0,109.017,326,optimal,0.0,39,1.0870180130004883,,,,,,,"[(4,), (0, 8), (6, 7), (12, 13), (1, 10, 11), (2, 3, 5, 9)]",6,2.33,True,0,326,329,,,,,,,"{""0"": 606.0, ""1"": 536.0, ""2"": 693.0, ""3"": 685.0, ""4"": 679.0, ""5"": 413.0, ""6"": 625.0, ""7"": 627.0, ""8"": 527.0, ""9"": 830.0, ""10"": 738.0, ""11"": 489.0, ""12"": 647.0, ""13"": 760.0}",07-24 17:00:42
14,56,1.0,OCS_McC,8953.0,1.17,0,optimal,0.0,,,,,,,,,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13)]",1,14.0,,,,,,,,,,,"{""0"": 8953.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0, ""12"": 0.0, ""13"": 0.0}",07-24 17:04:48
14,56,1.0,OCS_DL,8953.0,0.32,0,optimal,0.0,,,,,,,,,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13)]",1,14.0,,,,,,,,,,,"{""0"": 8953.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0, ""12"": 0.0, ""13"": 0.0}",07-24 17:04:49
14,56,1.0,enum_McC,8953.0,352.073,12488,optimal,,,,4,,,,,,"[(1, 9, 11, 12, 13), (0, 2, 3, 4, 5, 6, 7, 8, 10)]",2,7.0,True,,,16382,,,,,,,"{""0"": 629.3333, ""1"": 550.0, ""2"": 691.0, ""3"": 707.3333, ""4"": 680.3333, ""5"": 410.0, ""6"": 650.6667, ""7"": 622.3333, ""8"": 522.3333, ""9"": 857.0, ""10"": 715.6667, ""11"": 508.0, ""12"": 661.0, ""13"": 748.0}",07-24 17:04:49
14,56,1.0,enum_DL,8953.0,116.594,12602,optimal,,,,5,,,,,,"[(0, 2, 3, 4, 6, 12, 13), (1, 5, 7, 8, 9, 10, 11)]",2,7.0,True,,,16382,,,,,,,"{""0"": 629.5, ""1"": 546.5, ""2"": 690.0, ""3"": 709.5, ""4"": 684.0, ""5"": 401.5, ""6"": 652.0, ""7"": 624.0, ""8"": 523.5, ""9"": 854.0, ""10"": 716.0, ""11"": 513.5, ""12"": 658.5, ""13"": 750.5}",07-24 17:10:42
14,56,1.0,lazy_McC,8953.0,140.398,2076,optimal,0.0,121,9.254942178726196,,,,,,,"[(0, 1, 2, 7, 10, 11), (3, 4, 5, 6, 8, 9, 12, 13)]",2,7.0,True,2076,0,3211,,,,,,,"{""0"": 621.5, ""1"": 543.5, ""2"": 694.5, ""3"": 704.3333, ""4"": 683.6667, ""5"": 412.3333, ""6"": 645.3333, ""7"": 620.0, ""8"": 525.0, ""9"": 852.3333, ""10"": 711.5, ""11"": 519.0, ""12"": 656.3333, ""13"": 763.6667}",07-24 17:12:38
14,56,1.0,lazy_DL,8953.0,41.538,721,optimal,0.0,32,2.099113702774048,,,,,,,"[(1, 8, 9, 12), (0, 6, 10, 11, 13), (2, 3, 4, 5, 7)]",3,4.67,True,721,0,843,,,,,,,"{""0"": 615.0, ""1"": 553.0, ""2"": 703.0, ""3"": 704.0, ""4"": 679.0, ""5"": 405.0, ""6"": 656.0, ""7"": 620.0, ""8"": 498.0, ""9"": 875.0, ""10"": 721.0, ""11"": 516.0, ""12"": 647.0, ""13"": 761.0}",07-24 17:14:59
14,56,1.0,lazy_MIP_McC,8953.0,133.24,2316,optimal,8.935552328820198e-05,133,13.042248249053955,,,,,,,"[(0, 1, 3, 4, 8, 11), (2, 5, 6, 7, 9, 10, 12, 13)]",2,7.0,True,2316,0,4185,,,,,,,"{""0"": 626.0, ""1"": 541.0, ""2"": 686.0, ""3"": 696.0, ""4"": 681.0, ""5"": 410.0, ""6"": 650.0, ""7"": 620.0, ""8"": 530.0, ""9"": 854.0, ""10"": 717.0, ""11"": 522.0, ""12"": 657.0, ""13"": 763.0}",07-24 17:15:41
14,56,1.0,lazy_MIP_DL,8953.0,41.772,722,optimal,0.0,32,2.0826950073242188,,,,,,,"[(1, 8, 9, 12), (0, 6, 10, 11, 13), (2, 3, 4, 5, 7)]",3,4.67,True,722,0,844,,,,,,,"{""0"": 615.0, ""1"": 553.0, ""2"": 703.0, ""3"": 704.0, ""4"": 679.0, ""5"": 405.0, ""6"": 656.0, ""7"": 620.0, ""8"": 498.0, ""9"": 875.0, ""10"": 721.0, ""11"": 516.0, ""12"": 647.0, ""13"": 761.0}",07-24 17:17:54
14,56,1.0,lazy_MIP_basic_McC,8953.0,61.428,1611,optimal,9.866339029909125e-05,64,9.14264726638794,,,,,,,"[(1, 8, 9, 12), (0, 6, 10, 11, 13), (2, 3, 4, 5, 7)]",3,4.67,True,0,1611,2863,,,,,,,"{""0"": 615.0, ""1"": 540.0, ""2"": 694.0, ""3"": 689.0, ""4"": 684.0, ""5"": 415.0, ""6"": 658.0, ""7"": 629.0, ""8"": 544.0, ""9"": 823.0, ""10"": 719.0, ""11"": 518.0, ""12"": 666.0, ""13"": 759.0}",07-24 17:18:36
16,58,0.5,OCS_McC,10250.000043432892,93.93,0,optimal,0.0,,,,,,,,,"[(0,), (12,), (13,), (1, 6), (2, 15), (4, 5), (8, 10), (11, 14), (3, 7, 9)]",9,1.78,,,,,,,,,,,"{""0"": 709.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 1312.0, ""6"": 1208.0, ""7"": 1751.0, ""8"": 1176.0, ""9"": 0.0, ""10"": 0.0, ""11"": 1280.0, ""12"": 656.0, ""13"": 824.0, ""14"": 0.0, ""15"": 1334.0}",07-24 17:25:37
16,58,0.5,OCS_DL,10250.0,113.112,0,optimal,0.0,,,,,,,,,"[(0,), (12,), (13,), (1, 6), (2, 15), (4, 5), (8, 10), (11, 14), (3, 7, 9)]",9,1.78,,,,,,,,,,,"{""0"": 709.0, ""1"": 0.0, ""2"": 1334.0, ""3"": 0.0, ""4"": 0.0, ""5"": 1312.0, ""6"": 1208.0, ""7"": 1751.0, ""8"": 1176.0, ""9"": 0.0, ""10"": 0.0, ""11"": 1280.0, ""12"": 656.0, ""13"": 824.0, ""14"": 0.0, ""15"": 0.0}",07-24 17:27:12
16,58,0.5,enum_McC,10250.000019898296,336.869,15,optimal,,,,5,,,,,,"[(0,), (12,), (13,), (1, 6), (2, 15), (4, 5), (8, 10), (11, 14), (3, 7, 9)]",9,1.78,True,,,19,,,,,,,"{""0"": 709.0, ""1"": 620.0, ""2"": 690.0, ""3"": 547.0, ""4"": 595.0, ""5"": 717.0, ""6"": 588.0, ""7"": 657.0, ""8"": 790.0, ""9"": 547.0, ""10"": 386.0, ""11"": 686.0, ""12"": 656.0, ""13"": 824.0, ""14"": 594.0, ""15"": 644.0}",07-24 17:29:05
16,58,0.5,enum_DL,10250.0,502.2,15,optimal,,,,5,,,,,,"[(0,), (12,), (13,), (1, 6), (2, 15), (4, 5), (8, 10), (11, 14), (3, 7, 9)]",9,1.78,True,,,19,,,,,,,"{""0"": 709.0, ""1"": 644.0, ""2"": 693.0, ""3"": 556.0, ""4"": 595.0, ""5"": 717.0, ""6"": 564.0, ""7"": 692.0, ""8"": 899.0, ""9"": 503.0, ""10"": 277.0, ""11"": 686.0, ""12"": 656.0, ""13"": 824.0, ""14"": 594.0, ""15"": 641.0}",07-24 17:34:42
16,58,0.5,lazy_McC,10250.0,166.972,353,optimal,0.0,40,0.824758768081665,,,,,,,"[(0,), (12,), (13,), (1, 6), (2, 15), (4, 5), (8, 10), (11, 14), (3, 7, 9)]",9,1.78,True,217,136,276,,,,,,,"{""0"": 709.0, ""1"": 644.0, ""2"": 693.0, ""3"": 547.0, ""4"": 577.0, ""5"": 735.0, ""6"": 564.0, ""7"": 657.0, ""8"": 899.0, ""9"": 547.0, ""10"": 277.0, ""11"": 629.0, ""12"": 656.0, ""13"": 824.0, ""14"": 651.0, ""15"": 641.0}",07-24 17:43:05
16,58,0.5,lazy_DL,10250.0,264.794,1029,optimal,0.0,45,3.4879305362701416,,,,,,,"[(0,), (12,), (13,), (1, 6), (2, 15), (4, 5), (8, 10), (11, 14), (3, 7, 9)]",9,1.78,True,406,623,1226,,,,,,,"{""0"": 709.0, ""1"": 620.0, ""2"": 690.0, ""3"": 555.0, ""4"": 595.0, ""5"": 717.0, ""6"": 588.0, ""7"": 649.0, ""8"": 899.0, ""9"": 547.0, ""10"": 277.0, ""11"": 629.0, ""12"": 656.0, ""13"": 824.0, ""14"": 651.0, ""15"": 644.0}",07-24 17:45:52
16,58,0.5,lazy_MIP_McC,10250.0,162.037,354,optimal,0.0,40,0.8830828666687012,,,,,,,"[(0,), (12,), (13,), (1, 6), (2, 15), (4, 5), (8, 10), (11, 14), (3, 7, 9)]",9,1.78,True,217,137,277,,,,,,,"{""0"": 709.0, ""1"": 644.0, ""2"": 693.0, ""3"": 547.0, ""4"": 577.0, ""5"": 735.0, ""6"": 564.0, ""7"": 657.0, ""8"": 899.0, ""9"": 547.0, ""10"": 277.0, ""11"": 629.0, ""12"": 656.0, ""13"": 824.0, ""14"": 651.0, ""15"": 641.0}",07-24 17:50:17
16,58,0.5,lazy_MIP_DL,10250.0,258.586,1030,optimal,0.0,45,3.634997844696045,,,,,,,"[(0,), (12,), (13,), (1, 6), (2, 15), (4, 5), (8, 10), (11, 14), (3, 7, 9)]",9,1.78,True,406,624,1227,,,,,,,"{""0"": 709.0, ""1"": 620.0, ""2"": 690.0, ""3"": 555.0, ""4"": 595.0, ""5"": 717.0, ""6"": 588.0, ""7"": 649.0, ""8"": 899.0, ""9"": 547.0, ""10"": 277.0, ""11"": 629.0, ""12"": 656.0, ""13"": 824.0, ""14"": 651.0, ""15"": 644.0}",07-24 17:52:59
16,58,0.5,lazy_MIP_basic_McC,10250.0,117.697,223,optimal,0.0,35,0.528618574142456,,,,,,,"[(0,), (12,), (13,), (1, 6), (2, 15), (4, 5), (8, 10), (11, 14), (3, 7, 9)]",9,1.78,True,0,223,203,,,,,,,"{""0"": 709.0, ""1"": 620.0, ""2"": 690.0, ""3"": 556.0, ""4"": 595.0, ""5"": 717.0, ""6"": 588.0, ""7"": 649.0, ""8"": 899.0, ""9"": 546.0, ""10"": 277.0, ""11"": 629.0, ""12"": 656.0, ""13"": 824.0, ""14"": 651.0, ""15"": 644.0}",07-24 17:57:18
16,58,1.0,OCS_McC,10341.0,54.89,0,optimal,8.219707958597281e-05,,,,,,,,,"[(5, 7, 9), (0, 1, 2, 3, 4, 6, 8, 10, 11, 12, 13, 14, 15)]",2,8.0,,,,,,,,,,,"{""0"": 8414.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 1927.0, ""10"": 0.0, ""11"": 0.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0}",07-24 18:30:28
16,58,1.0,OCS_DL,10341.000133777334,1800.022,0,timeout,0.000203610254591593,,,,,,,,,"[(12,), (6, 8, 14), (0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 13, 15)]",3,5.33,,,,,,,,,,,"{""0"": 7613.9991, ""1"": 0.0011, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0, ""12"": 656.0, ""13"": 0.0, ""14"": 2071.0, ""15"": 0.0}",07-24 18:31:23
