n,seed,alpha,method,obj,runtime,n_cuts,status,mip_gap,n_callbacks,callback_time,n_iterations,heur_runtime,heur_value,heur_status,heur_pool_size,solver_runtime,coalitions,n_coalitions,avg_coalition_size,css_feasible,n_lifted_added,n_basic_added,n_value_evals,heur_phase1_time,heur_phase2_time,heur_core_checks,heur_core_feasible,heur_coalitions,heur_payoffs,payoffs,timestamp
30,72,1.0,lazy_MIP_DL,352.0,3601.199,6246,timeout,58.30823863635303,83,53.48578190803528,,,,,,,"[(0,), (1,), (2,), (3,), (4,), (5,), (6,), (7,), (8,), (9,), (10,), (11,), (12,), (13,), (14,), (15,), (16,), (17,), (18,), (19,), (20,), (21,), (22,), (23,), (24,), (25,), (26,), (27,), (28,), (29,)]",30,1.0,True,6246,0,9514,,,,,,,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""17"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""26"": 0.0, ""27"": 0.0, ""28"": 0.0, ""29"": 352.0}",07-28 22:40:43
22,64,0.5,lazy_MIP_ws_McC,15151.000044,3600.355,23,timeout,0.007219541925866279,12,0.025923728942871094,,1.8299739360809326,15151.0,completed,144,3598.525099992752,"[(0, 8), (1, 17), (2, 20), (3, 19), (4, 5), (6, 14), (7, 9), (10, 15), (11, 21), (12, 18), (13, 16)]",11,2.0,True,23,0,418,1.818,0.012,125,144,"[(0, 8), (1, 17), (2, 20), (3, 19), (4, 5), (6, 14), (7, 9), (10, 15), (11, 21), (12, 18), (13, 16)]","{""0"": 760.0, ""1"": 779.0, ""2"": 690.0, ""3"": 914.0, ""4"": 591.0, ""5"": 846.0, ""6"": 746.0, ""7"": 630.0, ""8"": 794.0, ""9"": 563.0, ""10"": 667.0, ""11"": 534.0, ""12"": 685.0, ""13"": 700.0, ""14"": 561.0, ""15"": 596.0, ""16"": 818.0, ""17"": 717.0, ""18"": 654.0, ""19"": 600.0, ""20"": 640.0, ""21"": 666.0}","{""0"": 732.0, ""1"": 748.0, ""2"": 620.0, ""3"": 914.0, ""4"": 591.0, ""5"": 846.0, ""6"": 746.0, ""7"": 608.0, ""8"": 822.0, ""9"": 585.0, ""10"": 667.0, ""11"": 488.0, ""12"": 685.0, ""13"": 700.0, ""14"": 561.0, ""15"": 596.0, ""16"": 818.0, ""17"": 748.0, ""18"": 654.0, ""19"": 600.0, ""20"": 710.0, ""21"": 712.0}",08-01 01:29:24
22,64,0.5,lazy_MIP_ws_DL,15151.00101646968,3600.571,22,timeout,0.007241297268287195,10,0.03001236915588379,,1.7926385402679443,15151.0,completed,144,3598.7781472206116,"[(0, 8), (1, 17), (2, 20), (3, 19), (4, 5), (6, 14), (7, 9), (10, 15), (11, 21), (12, 18), (13, 16)]",11,2.0,True,22,0,418,1.78,0.012,125,144,"[(0, 8), (1, 17), (2, 20), (3, 19), (4, 5), (6, 14), (7, 9), (10, 15), (11, 21), (12, 18), (13, 16)]","{""0"": 760.0, ""1"": 779.0, ""2"": 690.0, ""3"": 914.0, ""4"": 591.0, ""5"": 846.0, ""6"": 746.0, ""7"": 630.0, ""8"": 794.0, ""9"": 563.0, ""10"": 667.0, ""11"": 534.0, ""12"": 685.0, ""13"": 700.0, ""14"": 561.0, ""15"": 596.0, ""16"": 818.0, ""17"": 717.0, ""18"": 654.0, ""19"": 600.0, ""20"": 640.0, ""21"": 666.0}","{""0"": 732.0, ""1"": 748.0, ""2"": 620.0, ""3"": 878.0, ""4"": 565.0, ""5"": 872.0, ""6"": 705.0, ""7"": 608.0, ""8"": 822.0, ""9"": 585.0, ""10"": 644.0, ""11"": 488.0, ""12"": 685.0, ""13"": 700.0, ""14"": 602.0, ""15"": 619.001, ""16"": 818.0, ""17"": 748.0, ""18"": 654.0, ""19"": 636.0, ""20"": 710.0, ""21"": 712.0}",08-01 02:29:29
22,64,1.0,lazy_MIP_ws_McC,15340.0,3600.336,7821,timeout,0.00014260104301931723,131,77.34048962593079,,98.49240469932556,15339.0,completed,413,3501.8435604572296,"[(9, 15, 16, 17, 20, 21), (0, 2, 4, 11, 12, 18, 19), (1, 3, 5, 6, 7, 8, 10, 13, 14)]",3,7.33,True,7821,0,15840,98.482,0.011,469,413,"[(0, 2, 4, 18, 19), (9, 11, 12, 15, 16, 17, 20, 21), (1, 3, 5, 6, 7, 8, 10, 13, 14)]","{""0"": 740.0, ""1"": 755.0, ""2"": 660.0, ""3"": 898.0, ""4"": 588.0, ""5"": 868.0, ""6"": 741.0, ""7"": 627.0, ""8"": 811.0, ""9"": 583.0, ""10"": 654.0, ""11"": 520.5, ""12"": 680.5, ""13"": 696.0, ""14"": 577.0, ""15"": 629.0, ""16"": 844.5, ""17"": 749.5, ""18"": 681.0, ""19"": 643.0, ""20"": 691.5, ""21"": 701.5}","{""0"": 747.0, ""1"": 754.8, ""2"": 656.0, ""3"": 895.4, ""4"": 585.0, ""5"": 865.0, ""6"": 740.4, ""7"": 629.2, ""8"": 814.0, ""9"": 583.0, ""10"": 654.2, ""11"": 516.0, ""12"": 686.0, ""13"": 694.6, ""14"": 579.4, ""15"": 621.0, ""16"": 848.0, ""17"": 750.0, ""18"": 677.0, ""19"": 647.0, ""20"": 694.0, ""21"": 703.0}",08-01 03:29:34
22,64,1.0,lazy_MIP_ws_DL,15339.999999999998,3600.214,6121,timeout,0.00014260104302370465,78,49.59128785133362,,101.47572708129883,15339.0,completed,413,3498.7378566265106,"[(9, 15, 16, 17, 20, 21), (0, 2, 4, 11, 12, 18, 19), (1, 3, 5, 6, 7, 8, 10, 13, 14)]",3,7.33,True,6121,0,12962,101.466,0.01,469,413,"[(0, 2, 4, 18, 19), (9, 11, 12, 15, 16, 17, 20, 21), (1, 3, 5, 6, 7, 8, 10, 13, 14)]","{""0"": 740.0, ""1"": 755.0, ""2"": 660.0, ""3"": 898.0, ""4"": 588.0, ""5"": 868.0, ""6"": 741.0, ""7"": 627.0, ""8"": 811.0, ""9"": 583.0, ""10"": 654.0, ""11"": 520.5, ""12"": 680.5, ""13"": 696.0, ""14"": 577.0, ""15"": 629.0, ""16"": 844.5, ""17"": 749.5, ""18"": 681.0, ""19"": 643.0, ""20"": 691.5, ""21"": 701.5}","{""0"": 747.0, ""1"": 754.8571, ""2"": 656.0, ""3"": 898.1429, ""4"": 585.0, ""5"": 866.5714, ""6"": 741.1429, ""7"": 627.1429, ""8"": 812.5714, ""9"": 593.0, ""10"": 652.5714, ""11"": 516.0, ""12"": 684.0, ""13"": 695.8571, ""14"": 578.1429, ""15"": 630.5, ""16"": 853.5, ""17"": 758.5, ""18"": 677.0, ""19"": 649.0, ""20"": 672.5, ""21"": 691.0}",08-01 04:29:37
24,66,0.5,lazy_MIP_ws_McC,16315.00002803334,3600.547,32,timeout,0.006393731107838367,10,0.03501176834106445,,2.241504430770874,16304.0,completed,121,3598.305802822113,"[(21,), (23,), (2, 16), (3, 7), (5, 12), (6, 14), (9, 11), (10, 15), (13, 22), (17, 19), (18, 20), (0, 1, 4, 8)]",12,2.0,True,31,1,478,2.226,0.016,98,121,"[(21,), (23,), (0, 1), (2, 16), (3, 7), (4, 8), (5, 12), (6, 14), (9, 11), (10, 15), (13, 22), (17, 19), (18, 20)]","{""0"": 700.0, ""1"": 499.0, ""2"": 446.0, ""3"": 796.0, ""4"": 652.0, ""5"": 723.0, ""6"": 692.0, ""7"": 645.0, ""8"": 737.0, ""9"": 642.0, ""10"": 644.0, ""11"": 767.0, ""12"": 704.0, ""13"": 546.0, ""14"": 723.0, ""15"": 597.0, ""16"": 883.0, ""17"": 690.0, ""18"": 717.0, ""19"": 608.0, ""20"": 692.0, ""21"": 829.0, ""22"": 778.0, ""23"": 594.0}","{""0"": 684.0, ""1"": 526.0, ""2"": 446.0, ""3"": 771.0, ""4"": 637.0, ""5"": 696.0, ""6"": 668.0, ""7"": 670.0, ""8"": 752.0, ""9"": 641.0, ""10"": 617.0, ""11"": 768.0, ""12"": 731.0, ""13"": 517.0, ""14"": 747.0, ""15"": 624.0, ""16"": 883.0, ""17"": 690.0, ""18"": 704.0, ""19"": 608.0, ""20"": 705.0, ""21"": 829.0, ""22"": 807.0, ""23"": 594.0}",08-01 05:29:40
24,66,0.5,lazy_MIP_ws_DL,16315.000033059758,3601.15,32,timeout,0.007363160692418963,11,0.10342192649841309,,2.353874444961548,16304.0,completed,121,3598.7960362434387,"[(21,), (23,), (2, 16), (3, 7), (5, 12), (6, 14), (9, 11), (10, 15), (13, 22), (17, 19), (18, 20), (0, 1, 4, 8)]",12,2.0,True,30,2,479,2.338,0.016,98,121,"[(21,), (23,), (0, 1), (2, 16), (3, 7), (4, 8), (5, 12), (6, 14), (9, 11), (10, 15), (13, 22), (17, 19), (18, 20)]","{""0"": 700.0, ""1"": 499.0, ""2"": 446.0, ""3"": 796.0, ""4"": 652.0, ""5"": 723.0, ""6"": 692.0, ""7"": 645.0, ""8"": 737.0, ""9"": 642.0, ""10"": 644.0, ""11"": 767.0, ""12"": 704.0, ""13"": 546.0, ""14"": 723.0, ""15"": 597.0, ""16"": 883.0, ""17"": 690.0, ""18"": 717.0, ""19"": 608.0, ""20"": 692.0, ""21"": 829.0, ""22"": 778.0, ""23"": 594.0}","{""0"": 684.0, ""1"": 515.0, ""2"": 387.0, ""3"": 796.0, ""4"": 636.0, ""5"": 696.0, ""6"": 668.0, ""7"": 645.0, ""8"": 764.0, ""9"": 641.0, ""10"": 644.0, ""11"": 768.0, ""12"": 731.0, ""13"": 517.0, ""14"": 747.0, ""15"": 597.0, ""16"": 942.0, ""17"": 690.0, ""18"": 717.0, ""19"": 608.0, ""20"": 692.0, ""21"": 829.0, ""22"": 807.0, ""23"": 594.0}",08-01 06:29:44
24,66,1.0,lazy_MIP_ws_McC,16431.000002888894,3604.408,6561,timeout,0.0008916071516356227,79,67.11053943634033,,10.297226905822754,16428.0,completed,434,3594.11123919487,"[(2, 16, 19), (3, 6, 14), (0, 8, 9, 12, 20), (4, 15, 17, 18, 21, 23), (1, 5, 7, 10, 11, 13, 22)]",5,4.8,True,6561,0,13567,10.276,0.021,464,434,"[(3, 6, 14), (2, 16, 19, 20), (0, 8, 9, 12), (1, 5, 7, 10, 11, 13, 22), (4, 15, 17, 18, 21, 23)]","{""0"": 688.0, ""1"": 526.0, ""2"": 407.0, ""3"": 771.0, ""4"": 643.5, ""5"": 703.0, ""6"": 680.0, ""7"": 656.0, ""8"": 781.0, ""9"": 645.0, ""10"": 643.0, ""11"": 777.0, ""12"": 729.0, ""13"": 546.0, ""14"": 756.0, ""15"": 608.5, ""16"": 922.0, ""17"": 689.5, ""18"": 706.5, ""19"": 620.0, ""20"": 709.0, ""21"": 831.5, ""22"": 789.0, ""23"": 600.5}","{""0"": 692.0, ""1"": 526.2, ""2"": 419.0, ""3"": 771.0, ""4"": 644.0, ""5"": 706.0, ""6"": 680.0, ""7"": 656.4, ""8"": 772.0, ""9"": 641.0, ""10"": 646.4, ""11"": 776.8, ""12"": 744.0, ""13"": 542.4, ""14"": 756.0, ""15"": 608.0, ""16"": 922.0, ""17"": 689.0, ""18"": 707.0, ""19"": 608.0, ""20"": 706.0, ""21"": 831.0, ""22"": 785.8, ""23"": 601.0}",08-01 07:29:51
24,66,1.0,lazy_MIP_ws_DL,16428.0,3600.6,4935,timeout,0.0010743851960066848,61,46.34147524833679,,10.289964437484741,16428.0,completed,434,3590.310319662094,"[(3, 6, 14), (0, 8, 9, 12), (2, 16, 19, 20), (4, 15, 17, 18, 21, 23), (1, 5, 7, 10, 11, 13, 22)]",5,4.8,True,4935,0,10390,10.264,0.026,464,434,"[(3, 6, 14), (2, 16, 19, 20), (0, 8, 9, 12), (1, 5, 7, 10, 11, 13, 22), (4, 15, 17, 18, 21, 23)]","{""0"": 688.0, ""1"": 526.0, ""2"": 407.0, ""3"": 771.0, ""4"": 643.5, ""5"": 703.0, ""6"": 680.0, ""7"": 656.0, ""8"": 781.0, ""9"": 645.0, ""10"": 643.0, ""11"": 777.0, ""12"": 729.0, ""13"": 546.0, ""14"": 756.0, ""15"": 608.5, ""16"": 922.0, ""17"": 689.5, ""18"": 706.5, ""19"": 620.0, ""20"": 709.0, ""21"": 831.5, ""22"": 789.0, ""23"": 600.5}","{""0"": 688.0, ""1"": 526.0, ""2"": 407.0, ""3"": 771.0, ""4"": 643.5, ""5"": 703.0, ""6"": 680.0, ""7"": 656.0, ""8"": 781.0, ""9"": 645.0, ""10"": 643.0, ""11"": 777.0, ""12"": 729.0, ""13"": 546.0, ""14"": 756.0, ""15"": 608.5, ""16"": 922.0, ""17"": 689.5, ""18"": 706.5, ""19"": 620.0, ""20"": 709.0, ""21"": 831.5, ""22"": 789.0, ""23"": 600.5}",08-01 08:30:01
26,68,0.5,lazy_MIP_ws_McC,17862.000072258503,3600.636,28,timeout,0.008663305458292967,11,0.0351414680480957,,2.958940267562866,17862.0,completed,217,3597.6769676208496,"[(0,), (1, 22), (2, 12), (3, 20), (4, 7), (5, 16), (6, 10), (8, 19), (9, 15), (14, 18), (21, 24), (23, 25), (11, 13, 17)]",13,2.0,True,28,0,573,2.942,0.016,207,217,"[(0,), (1, 22), (2, 12), (3, 20), (4, 7), (5, 16), (6, 10), (8, 19), (9, 15), (14, 18), (21, 24), (23, 25), (11, 13, 17)]","{""0"": 783.0, ""1"": 766.0, ""2"": 647.0, ""3"": 627.0, ""4"": 861.0, ""5"": 734.0, ""6"": 793.0, ""7"": 711.0, ""8"": 885.0, ""9"": 844.0, ""10"": 434.0, ""11"": 583.0, ""12"": 703.0, ""13"": 737.0, ""14"": 529.0, ""15"": 631.0, ""16"": 794.0, ""17"": 605.0, ""18"": 746.0, ""19"": 541.0, ""20"": 725.0, ""21"": 683.0, ""22"": 647.0, ""23"": 632.0, ""24"": 705.0, ""25"": 516.0}","{""0"": 783.0, ""1"": 735.0, ""2"": 614.0, ""3"": 627.0, ""4"": 861.0, ""5"": 734.0, ""6"": 755.0, ""7"": 711.0, ""8"": 885.0, ""9"": 824.0, ""10"": 472.0001, ""11"": 595.0, ""12"": 736.0, ""13"": 725.0, ""14"": 451.0, ""15"": 651.0, ""16"": 794.0, ""17"": 605.0, ""18"": 824.0, ""19"": 541.0, ""20"": 725.0, ""21"": 636.0, ""22"": 678.0, ""23"": 632.0, ""24"": 752.0, ""25"": 516.0}",08-01 09:30:07
26,68,0.5,lazy_MIP_ws_DL,17862.00006913577,3600.464,31,timeout,0.009067232223169392,7,0.0857245922088623,,2.8633546829223633,17862.0,completed,217,3597.6001603603363,"[(0,), (1, 22), (2, 12), (3, 20), (4, 7), (5, 16), (6, 10), (8, 19), (9, 15), (14, 18), (21, 24), (23, 25), (11, 13, 17)]",13,2.0,True,31,0,574,2.853,0.01,207,217,"[(0,), (1, 22), (2, 12), (3, 20), (4, 7), (5, 16), (6, 10), (8, 19), (9, 15), (14, 18), (21, 24), (23, 25), (11, 13, 17)]","{""0"": 783.0, ""1"": 766.0, ""2"": 647.0, ""3"": 627.0, ""4"": 861.0, ""5"": 734.0, ""6"": 793.0, ""7"": 711.0, ""8"": 885.0, ""9"": 844.0, ""10"": 434.0, ""11"": 583.0, ""12"": 703.0, ""13"": 737.0, ""14"": 529.0, ""15"": 631.0, ""16"": 794.0, ""17"": 605.0, ""18"": 746.0, ""19"": 541.0, ""20"": 725.0, ""21"": 683.0, ""22"": 647.0, ""23"": 632.0, ""24"": 705.0, ""25"": 516.0}","{""0"": 782.9995, ""1"": 735.0, ""2"": 646.9999, ""3"": 578.0, ""4"": 839.0, ""5"": 717.0, ""6"": 793.0, ""7"": 733.0, ""8"": 884.9998, ""9"": 824.0, ""10"": 434.0, ""11"": 617.0, ""12"": 702.9999, ""13"": 737.0, ""14"": 528.9997, ""15"": 651.0012, ""16"": 811.0, ""17"": 571.0, ""18"": 746.0, ""19"": 540.9999, ""20"": 774.0, ""21"": 682.9999, ""22"": 678.0, ""23"": 593.0, ""24"": 705.0004, ""25"": 555.0}",08-01 10:30:12
26,68,1.0,lazy_MIP_ws_McC,18021.0,3600.56,7327,timeout,0.0008834137950160203,96,89.76387453079224,,106.39169836044312,18014.0,completed,564,3494.1685938835144,"[(4, 8), (5, 7, 20, 21), (0, 2, 3, 10, 25), (1, 12, 13, 14, 17, 22), (6, 9, 11, 15, 16, 18, 19, 23, 24)]",5,5.2,True,7327,0,17448,106.328,0.064,725,564,"[(4, 5), (7, 8, 12), (0, 2, 3, 10, 25), (1, 13, 14, 17, 20, 21, 22), (6, 9, 11, 15, 16, 18, 19, 23, 24)]","{""0"": 783.0, ""1"": 758.0, ""2"": 641.0, ""3"": 610.0, ""4"": 862.0, ""5"": 717.0, ""6"": 764.3333, ""7"": 717.0, ""8"": 893.0, ""9"": 843.6667, ""10"": 467.0, ""11"": 590.6667, ""12"": 735.0, ""13"": 731.0, ""14"": 512.0, ""15"": 647.0, ""16"": 819.3333, ""17"": 613.0, ""18"": 766.6667, ""19"": 560.3333, ""20"": 763.0, ""21"": 664.0, ""22"": 665.0, ""23"": 620.0, ""24"": 737.0, ""25"": 534.0}","{""0"": 783.0, ""1"": 754.5, ""2"": 641.0, ""3"": 605.0, ""4"": 839.0, ""5"": 717.0, ""6"": 764.5, ""7"": 735.0, ""8"": 893.0, ""9"": 843.0, ""10"": 472.0, ""11"": 590.0, ""12"": 717.0, ""13"": 735.5, ""14"": 524.0, ""15"": 647.5, ""16"": 820.5, ""17"": 609.5, ""18"": 766.0, ""19"": 561.0, ""20"": 759.0, ""21"": 678.0, ""22"": 675.5, ""23"": 620.5, ""24"": 736.0, ""25"": 534.0}",08-01 11:30:19
26,68,1.0,lazy_MIP_ws_DL,18018.0,3600.999,3945,timeout,0.0010500610500607513,52,27.191506385803223,,104.70236372947693,18014.0,completed,564,3496.2965099811554,"[(4, 5, 7, 8), (0, 2, 3, 10, 25), (1, 12, 13, 14, 17, 20, 21, 22), (6, 9, 11, 15, 16, 18, 19, 23, 24)]",4,6.5,True,3945,0,9376,104.655,0.047,725,564,"[(4, 5), (7, 8, 12), (0, 2, 3, 10, 25), (1, 13, 14, 17, 20, 21, 22), (6, 9, 11, 15, 16, 18, 19, 23, 24)]","{""0"": 783.0, ""1"": 758.0, ""2"": 641.0, ""3"": 610.0, ""4"": 862.0, ""5"": 717.0, ""6"": 764.3333, ""7"": 717.0, ""8"": 893.0, ""9"": 843.6667, ""10"": 467.0, ""11"": 590.6667, ""12"": 735.0, ""13"": 731.0, ""14"": 512.0, ""15"": 647.0, ""16"": 819.3333, ""17"": 613.0, ""18"": 766.6667, ""19"": 560.3333, ""20"": 763.0, ""21"": 664.0, ""22"": 665.0, ""23"": 620.0, ""24"": 737.0, ""25"": 534.0}","{""0"": 783.0, ""1"": 758.75, ""2"": 641.0, ""3"": 610.0, ""4"": 852.0, ""5"": 729.0, ""6"": 764.4, ""7"": 730.0, ""8"": 880.0, ""9"": 842.8, ""10"": 467.0, ""11"": 590.2, ""12"": 736.25, ""13"": 729.5, ""14"": 514.0, ""15"": 647.4, ""16"": 820.6, ""17"": 610.25, ""18"": 766.2, ""19"": 560.8, ""20"": 761.75, ""21"": 664.0, ""22"": 668.5, ""23"": 620.4, ""24"": 736.2, ""25"": 534.0}",08-01 12:30:24
28,70,0.5,lazy_MIP_ws_McC,18776.00007218877,3601.677,30,timeout,0.0060266599489133925,11,0.043608665466308594,,3.5830225944519043,18776.0,completed,185,3598.093845129013,"[(7,), (0, 10), (2, 11), (3, 14), (4, 25), (5, 13), (9, 23), (12, 20), (15, 27), (16, 21), (17, 24), (18, 22), (19, 26), (1, 6, 8)]",14,2.0,True,30,0,666,3.574,0.009,160,185,"[(7,), (0, 10), (2, 11), (3, 14), (4, 25), (5, 13), (9, 23), (12, 20), (15, 27), (16, 21), (17, 24), (18, 22), (19, 26), (1, 6, 8)]","{""0"": 600.0, ""1"": 726.0, ""2"": 620.0, ""3"": 680.0, ""4"": 670.0, ""5"": 717.0, ""6"": 804.0, ""7"": 583.0, ""8"": 579.0, ""9"": 706.0, ""10"": 848.0, ""11"": 830.0, ""12"": 603.0, ""13"": 730.0, ""14"": 549.0, ""15"": 704.0, ""16"": 495.0, ""17"": 787.0, ""18"": 932.0, ""19"": 840.0, ""20"": 623.0, ""21"": 573.0, ""22"": 552.0, ""23"": 598.0, ""24"": 593.0, ""25"": 616.0, ""26"": 626.0, ""27"": 592.0}","{""0"": 600.0, ""1"": 763.0001, ""2"": 590.0, ""3"": 636.0, ""4"": 649.0, ""5"": 717.0, ""6"": 768.0, ""7"": 583.0, ""8"": 578.0, ""9"": 676.0, ""10"": 848.0, ""11"": 860.0, ""12"": 595.0, ""13"": 730.0, ""14"": 593.0, ""15"": 688.0, ""16"": 490.0, ""17"": 776.0, ""18"": 889.0, ""19"": 809.0, ""20"": 631.0, ""21"": 578.0, ""22"": 595.0, ""23"": 628.0, ""24"": 604.0, ""25"": 637.0, ""26"": 657.0, ""27"": 608.0}",08-01 13:30:31
28,70,0.5,lazy_MIP_ws_DL,18776.000072379837,3601.163,30,timeout,0.008621349178092038,12,0.04746580123901367,,3.3132758140563965,18776.0,completed,185,3597.8495836257935,"[(7,), (0, 10), (2, 11), (3, 14), (4, 25), (5, 13), (9, 23), (12, 20), (15, 27), (16, 21), (17, 24), (18, 22), (19, 26), (1, 6, 8)]",14,2.0,True,30,0,666,3.302,0.012,160,185,"[(7,), (0, 10), (2, 11), (3, 14), (4, 25), (5, 13), (9, 23), (12, 20), (15, 27), (16, 21), (17, 24), (18, 22), (19, 26), (1, 6, 8)]","{""0"": 600.0, ""1"": 726.0, ""2"": 620.0, ""3"": 680.0, ""4"": 670.0, ""5"": 717.0, ""6"": 804.0, ""7"": 583.0, ""8"": 579.0, ""9"": 706.0, ""10"": 848.0, ""11"": 830.0, ""12"": 603.0, ""13"": 730.0, ""14"": 549.0, ""15"": 704.0, ""16"": 495.0, ""17"": 787.0, ""18"": 932.0, ""19"": 840.0, ""20"": 623.0, ""21"": 573.0, ""22"": 552.0, ""23"": 598.0, ""24"": 593.0, ""25"": 616.0, ""26"": 626.0, ""27"": 592.0}","{""0"": 577.0, ""1"": 763.0001, ""2"": 620.0, ""3"": 636.0, ""4"": 649.0, ""5"": 673.0, ""6"": 768.0, ""7"": 583.0, ""8"": 578.0, ""9"": 706.0, ""10"": 871.0, ""11"": 830.0, ""12"": 603.0, ""13"": 774.0, ""14"": 593.0, ""15"": 704.0, ""16"": 495.0, ""17"": 776.0, ""18"": 932.0, ""19"": 840.0, ""20"": 623.0, ""21"": 573.0, ""22"": 552.0, ""23"": 598.0, ""24"": 604.0, ""25"": 637.0, ""26"": 626.0, ""27"": 592.0}",08-01 14:30:37
28,70,1.0,lazy_MIP_ws_McC,18929.999999999996,3600.663,4179,timeout,0.000813523507657378,28,38.59681963920593,,65.4788465499878,18930.0,completed,614,3535.18408370018,"[(0, 9, 26), (1, 3, 23), (4, 8, 11, 20), (6, 14, 24, 25, 27), (12, 13, 15, 17, 21, 22), (2, 5, 7, 10, 16, 18, 19)]",6,4.67,True,4179,0,11727,65.456,0.023,725,614,"[(1, 3, 23), (0, 9, 26), (4, 8, 11, 20), (6, 14, 24, 25, 27), (12, 13, 15, 17, 21, 22), (2, 5, 7, 10, 16, 18, 19)]","{""0"": 587.0, ""1"": 744.0, ""2"": 611.0, ""3"": 669.0, ""4"": 660.0, ""5"": 704.6667, ""6"": 788.0, ""7"": 592.3333, ""8"": 568.0, ""9"": 694.0, ""10"": 849.3333, ""11"": 857.0, ""12"": 602.0, ""13"": 756.0, ""14"": 587.0, ""15"": 720.0, ""16"": 498.6667, ""17"": 786.0, ""18"": 923.6667, ""19"": 826.3333, ""20"": 632.0, ""21"": 581.0, ""22"": 580.0, ""23"": 619.0, ""24"": 597.0, ""25"": 633.0, ""26"": 659.0, ""27"": 605.0}","{""0"": 587.0, ""1"": 744.0, ""2"": 611.0, ""3"": 669.0, ""4"": 660.0, ""5"": 704.6667, ""6"": 788.0, ""7"": 592.3333, ""8"": 568.0, ""9"": 694.0, ""10"": 849.3333, ""11"": 857.0, ""12"": 602.0, ""13"": 756.0, ""14"": 587.0, ""15"": 720.0, ""16"": 498.6667, ""17"": 786.0, ""18"": 923.6667, ""19"": 826.3333, ""20"": 632.0, ""21"": 581.0, ""22"": 580.0, ""23"": 619.0, ""24"": 597.0, ""25"": 633.0, ""26"": 659.0, ""27"": 605.0}",08-01 15:30:47
28,70,1.0,lazy_MIP_ws_DL,18929.999999999996,3600.458,4538,timeout,0.0008135235076596841,31,38.76380968093872,,66.21667671203613,18930.0,completed,614,3534.2409987449646,"[(0, 9, 26), (1, 3, 23), (4, 8, 11, 20), (6, 14, 24, 25, 27), (12, 13, 15, 17, 21, 22), (2, 5, 7, 10, 16, 18, 19)]",6,4.67,True,4538,0,11159,66.195,0.022,725,614,"[(1, 3, 23), (0, 9, 26), (4, 8, 11, 20), (6, 14, 24, 25, 27), (12, 13, 15, 17, 21, 22), (2, 5, 7, 10, 16, 18, 19)]","{""0"": 587.0, ""1"": 744.0, ""2"": 611.0, ""3"": 669.0, ""4"": 660.0, ""5"": 704.6667, ""6"": 788.0, ""7"": 592.3333, ""8"": 568.0, ""9"": 694.0, ""10"": 849.3333, ""11"": 857.0, ""12"": 602.0, ""13"": 756.0, ""14"": 587.0, ""15"": 720.0, ""16"": 498.6667, ""17"": 786.0, ""18"": 923.6667, ""19"": 826.3333, ""20"": 632.0, ""21"": 581.0, ""22"": 580.0, ""23"": 619.0, ""24"": 597.0, ""25"": 633.0, ""26"": 659.0, ""27"": 605.0}","{""0"": 587.0, ""1"": 744.0, ""2"": 611.0, ""3"": 669.0, ""4"": 660.0, ""5"": 704.6667, ""6"": 788.0, ""7"": 592.3333, ""8"": 568.0, ""9"": 694.0, ""10"": 849.3333, ""11"": 857.0, ""12"": 602.0, ""13"": 756.0, ""14"": 587.0, ""15"": 720.0, ""16"": 498.6667, ""17"": 786.0, ""18"": 923.6667, ""19"": 826.3333, ""20"": 632.0, ""21"": 581.0, ""22"": 580.0, ""23"": 619.0, ""24"": 597.0, ""25"": 633.0, ""26"": 659.0, ""27"": 605.0}",08-01 16:30:53
